NewID,content,x1,y1,x2,y2,imageHeight,imageWidth,label
586.jpeg,http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/c816fe11-166c-400b-9e16-2c4a0a2a7594___Funny-Scenes-From-The-Movie-white-chicks-29349273-420-700.jpg.jpeg,0.295238095,0.73,0.528571429,0.902857143,700,420,No Mask
587.jpeg,http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/3c04f63c-5dab-4139-bc54-1b2c47828454___funny-Will-Smith-movie-scene.jpg.jpeg,0.332,0.071428571,0.624,0.387755102,588,500,No Mask
588.jpeg,http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/3c04f63c-5dab-4139-bc54-1b2c47828454___funny-Will-Smith-movie-scene.jpg.jpeg,0.406,0.520408163,0.74,0.860544218,588,500,No Mask
589.jpeg,http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/0a60979d-7263-4ca7-b54d-ac02b18774e0___Funny-woman-in-a-movie-scene-picture-with-sub.jpg.jpeg,0.108256881,0.138582677,0.275229358,0.316535433,635,545,No Mask
590.jpeg,http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/0a60979d-7263-4ca7-b54d-ac02b18774e0___Funny-woman-in-a-movie-scene-picture-with-sub.jpg.jpeg,0.255045872,0.092913386,0.405504587,0.253543307,635,545,No Mask
591.jpeg,http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/0a60979d-7263-4ca7-b54d-ac02b18774e0___Funny-woman-in-a-movie-scene-picture-with-sub.jpg.jpeg,0.781651376,0.086614173,0.937614679,0.335433071,635,545,No Mask
592.jpeg,http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/0a60979d-7263-4ca7-b54d-ac02b18774e0___Funny-woman-in-a-movie-scene-picture-with-sub.jpg.jpeg,0.555963303,0.548031496,0.777981651,0.777952756,635,545,No Mask
593.jpeg,http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/25c01e48-5f32-41aa-9f8d-9bfcaf46d189___GB.jpg.jpeg,0.145833333,0.055921053,0.451388889,0.559210526,304,432,No Mask
594.jpeg,http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/fc8af2c0-1f24-49fa-b70f-b797d4d69518___Generational-Sins.jpg.jpeg,0.518595041,0.174632353,0.691115702,0.472426471,999,1777,No Mask
595.jpeg,http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/fc8af2c0-1f24-49fa-b70f-b797d4d69518___Generational-Sins.jpg.jpeg,0.311983471,0.226102941,0.431818182,0.428308824,999,1777,No Mask
596.jpeg,http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/592b7b5d-a87e-442e-8054-611950f3ef50___GettyImages-973687124-640x480.jpg.jpeg,0.1828125,0.30625,0.25625,0.40625,480,640,No Mask
597.jpeg,http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/592b7b5d-a87e-442e-8054-611950f3ef50___GettyImages-973687124-640x480.jpg.jpeg,0.4078125,0.341666667,0.471875,0.425,480,640,No Mask
598.jpeg,http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/4c4456a0-cc43-4436-b570-b984ec612efb___ghostprotocol.jpg.jpeg,0.049230769,0.30625,0.310769231,0.8625,320,650,No Mask
599.jpeg,http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/f84ff2d3-d7d7-492d-a90e-41e46090b234___gn-gift_guide_variable_c.jpg.jpeg,0.335861322,0.190641248,0.459371614,0.457538995,606,970,No Mask
600.jpeg,http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/f84ff2d3-d7d7-492d-a90e-41e46090b234___gn-gift_guide_variable_c.jpg.jpeg,0.866738895,0.143847487,0.984832069,0.469670711,606,970,No Mask
601.jpeg,http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/2b5ef563-33ff-445b-ba63-2e4bd9131f95___goonies3.jpg.jpeg,0.310416667,0.067092652,0.475,0.447284345,313,480,No Mask
602.jpeg,http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/2b5ef563-33ff-445b-ba63-2e4bd9131f95___goonies3.jpg.jpeg,0.597916667,0.188498403,0.783333333,0.498402556,313,480,No Mask
603.jpeg,http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/943d3443-3fe1-4c7e-a33a-3e77e663fa9d___halle-xmen.jpg.jpeg,0.271939328,0.234146341,0.359696641,0.445528455,1333,2000,No Mask
604.jpeg,http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/943d3443-3fe1-4c7e-a33a-3e77e663fa9d___halle-xmen.jpg.jpeg,0.516793066,0.232520325,0.575297941,0.445528455,1333,2000,No Mask
605.jpeg,http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/5d34c9a0-49b2-4701-8145-67aacd66e103___HanSolo.jpg.jpeg,0.40483871,0.160606061,0.543548387,0.460606061,330,620,No Mask
606.jpeg,http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/614e5bce-71f3-471f-86bc-ed71c4028632___Harris-Family-2015.jpg.jpeg,0.129132231,0.474418605,0.225206612,0.592248062,3744,5616,No Mask
607.jpeg,http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/614e5bce-71f3-471f-86bc-ed71c4028632___Harris-Family-2015.jpg.jpeg,0.310950413,0.342635659,0.424586777,0.505426357,3744,5616,No Mask
608.jpeg,http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/614e5bce-71f3-471f-86bc-ed71c4028632___Harris-Family-2015.jpg.jpeg,0.451446281,0.23875969,0.522727273,0.375193798,3744,5616,No Mask
609.jpeg,http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/614e5bce-71f3-471f-86bc-ed71c4028632___Harris-Family-2015.jpg.jpeg,0.553719008,0.303875969,0.617768595,0.43875969,3744,5616,No Mask
610.jpeg,http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/614e5bce-71f3-471f-86bc-ed71c4028632___Harris-Family-2015.jpg.jpeg,0.70661157,0.294573643,0.771694215,0.398449612,3744,5616,No Mask
611.jpeg,http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/614e5bce-71f3-471f-86bc-ed71c4028632___Harris-Family-2015.jpg.jpeg,0.81714876,0.460465116,0.892561983,0.596899225,3744,5616,No Mask
612.jpeg,http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/e8ad60af-b305-4da0-9c39-0046f79256c3___hbz-best-british-movies-00-index-1498493471.jpg.jpeg,0.053,0.066,0.172,0.332,500,1000,No Mask
613.jpeg,http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/e8ad60af-b305-4da0-9c39-0046f79256c3___hbz-best-british-movies-00-index-1498493471.jpg.jpeg,0.18,0.04,0.272,0.278,500,1000,No Mask
614.jpeg,http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/e8ad60af-b305-4da0-9c39-0046f79256c3___hbz-best-british-movies-00-index-1498493471.jpg.jpeg,0.417,0.066,0.562,0.364,500,1000,No Mask
615.jpeg,http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/e8ad60af-b305-4da0-9c39-0046f79256c3___hbz-best-british-movies-00-index-1498493471.jpg.jpeg,0.676,0.1,0.761,0.312,500,1000,No Mask
616.jpeg,http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/e8ad60af-b305-4da0-9c39-0046f79256c3___hbz-best-british-movies-00-index-1498493471.jpg.jpeg,0.905,0.058,0.999,0.332,500,1000,No Mask
617.jpeg,http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/63c1e382-cd76-4846-9aab-0a88acb16890___Healthy-Families-landing3.jpg.jpeg,0.096808511,0.15,0.30106383,0.606666667,600,940,No Mask
618.jpeg,http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/63c1e382-cd76-4846-9aab-0a88acb16890___Healthy-Families-landing3.jpg.jpeg,0.317021277,0.108333333,0.513829787,0.481666667,600,940,No Mask
619.jpeg,http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/63c1e382-cd76-4846-9aab-0a88acb16890___Healthy-Families-landing3.jpg.jpeg,0.535106383,0.225,0.673404255,0.518333333,600,940,No Mask
620.jpeg,http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/63c1e382-cd76-4846-9aab-0a88acb16890___Healthy-Families-landing3.jpg.jpeg,0.695744681,0.27,0.871276596,0.596666667,600,940,No Mask
621.jpeg,http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/7e66b222-d2d6-49fc-b3f5-65fb75b33451___hero-31603-new.jpg.jpeg,0.178125,0.1,0.28125,0.389285714,280,640,No Mask
622.jpeg,http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/7e66b222-d2d6-49fc-b3f5-65fb75b33451___hero-31603-new.jpg.jpeg,0.34375,0.446428571,0.4140625,0.621428571,280,640,No Mask
623.jpeg,http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/7e66b222-d2d6-49fc-b3f5-65fb75b33451___hero-31603-new.jpg.jpeg,0.5234375,0.028571429,0.609375,0.225,280,640,No Mask
624.jpeg,http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/7e66b222-d2d6-49fc-b3f5-65fb75b33451___hero-31603-new.jpg.jpeg,0.6484375,0.314285714,0.7109375,0.539285714,280,640,No Mask
625.jpeg,http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/7e66b222-d2d6-49fc-b3f5-65fb75b33451___hero-31603-new.jpg.jpeg,0.790625,0.060714286,0.85625,0.264285714,280,640,No Mask
626.jpeg,http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/5617d2ef-2af7-45b5-b0d5-30c56529a0eb___hollywood-english-movie-2016_orig.jpg.jpeg,0.53125,0.152777778,0.752083333,0.575,360,480,No Mask
627.jpeg,http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/5617d2ef-2af7-45b5-b0d5-30c56529a0eb___hollywood-english-movie-2016_orig.jpg.jpeg,0.735416667,0.472222222,0.883333333,0.663888889,360,480,No Mask
628.jpeg,http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/5617d2ef-2af7-45b5-b0d5-30c56529a0eb___hollywood-english-movie-2016_orig.jpg.jpeg,0.664583333,0.588888889,0.73125,0.675,360,480,No Mask
629.jpeg,http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/41d18d64-f960-4d62-b0ce-d77e64487712___horror-movies-2017-best-horror-movies-2017-stephen-king-IT-.jpg.jpeg,0.569880823,0.203579418,0.643553629,0.393736018,460,950,No Mask
630.jpeg,http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/41d18d64-f960-4d62-b0ce-d77e64487712___horror-movies-2017-best-horror-movies-2017-stephen-king-IT-.jpg.jpeg,0.763813651,0.275167785,0.84723727,0.503355705,460,950,No Mask
631.jpeg,http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/41d18d64-f960-4d62-b0ce-d77e64487712___horror-movies-2017-best-horror-movies-2017-stephen-king-IT-.jpg.jpeg,0.702058505,0.208053691,0.765980498,0.342281879,460,950,No Mask
632.jpeg,http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/41d18d64-f960-4d62-b0ce-d77e64487712___horror-movies-2017-best-horror-movies-2017-stephen-king-IT-.jpg.jpeg,0.471289274,0.093959732,0.538461538,0.243847875,460,950,No Mask
633.jpeg,http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/41d18d64-f960-4d62-b0ce-d77e64487712___horror-movies-2017-best-horror-movies-2017-stephen-king-IT-.jpg.jpeg,0.287107259,0.071588367,0.379198267,0.266219239,460,950,No Mask
634.jpeg,http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/41d18d64-f960-4d62-b0ce-d77e64487712___horror-movies-2017-best-horror-movies-2017-stephen-king-IT-.jpg.jpeg,0.169014085,0.219239374,0.252437703,0.371364653,460,950,No Mask
635.jpeg,http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/41d18d64-f960-4d62-b0ce-d77e64487712___horror-movies-2017-best-horror-movies-2017-stephen-king-IT-.jpg.jpeg,0.111592633,0.275167785,0.182015168,0.416107383,460,950,No Mask
636.jpeg,http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/49073390-3b16-4da2-8cfe-7c7ff6bfa3e7___hostel-movie.jpg.jpeg,0.14,0.334482759,0.326,0.644827586,290,500,No Mask
637.jpeg,http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/49073390-3b16-4da2-8cfe-7c7ff6bfa3e7___hostel-movie.jpg.jpeg,0.622,0.027586207,0.808,0.320689655,290,500,No Mask
638.jpeg,http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/7be9b014-0940-412e-bc83-5384f39f6522___how-to-help-families-separated-at-borders-homepage-1280x720.jpg.jpeg,0.65392562,0.15625,0.878099174,0.496323529,720,1280,No Mask
639.jpeg,http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/7be9b014-0940-412e-bc83-5384f39f6522___how-to-help-families-separated-at-borders-homepage-1280x720.jpg.jpeg,0.477272727,0.544117647,0.605371901,0.773897059,720,1280,No Mask
640.jpeg,http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/f26cc16b-82d1-485b-bb4a-d89992dc0048___how-we-help-families-575x385.jpg.jpeg,0.111304348,0.137662338,0.300869565,0.561038961,385,575,No Mask
641.jpeg,http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/f26cc16b-82d1-485b-bb4a-d89992dc0048___how-we-help-families-575x385.jpg.jpeg,0.330434783,0.161038961,0.500869565,0.644155844,385,575,No Mask
642.jpeg,http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/f26cc16b-82d1-485b-bb4a-d89992dc0048___how-we-help-families-575x385.jpg.jpeg,0.523478261,0.264935065,0.747826087,0.690909091,385,575,No Mask
643.jpeg,http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/f26cc16b-82d1-485b-bb4a-d89992dc0048___how-we-help-families-575x385.jpg.jpeg,0.700869565,0.212987013,0.949565217,0.646753247,385,575,No Mask
644.jpeg,http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/3f784dad-c4fb-4fcc-bd81-8c041796297d___hqdefault.jpg.jpeg,0.197916667,0.336111111,0.358333333,0.658333333,360,480,No Mask
645.jpeg,http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/3f784dad-c4fb-4fcc-bd81-8c041796297d___hqdefault.jpg.jpeg,0.583333333,0.35,0.685416667,0.483333333,360,480,No Mask
646.jpeg,http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/3f784dad-c4fb-4fcc-bd81-8c041796297d___hqdefault.jpg.jpeg,0.8125,0.35,0.922916667,0.502777778,360,480,No Mask
647.jpeg,http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/a1e3f340-1894-4fb6-8c8e-bd8cb81778b1___hqdefault1.jpg.jpeg,0.677083333,0.297222222,0.816666667,0.513888889,360,480,No Mask
648.jpeg,http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/a1e3f340-1894-4fb6-8c8e-bd8cb81778b1___hqdefault1.jpg.jpeg,0.295833333,0.355555556,0.414583333,0.541666667,360,480,No Mask
649.jpeg,http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/4867d82e-f5b2-4b36-b907-c6f2afaf3366___hqdefault2.jpg.jpeg,0.4,0.177777778,0.735416667,0.683333333,360,480,No Mask
650.jpeg,http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/40c39921-79bd-4200-8ad5-518762d63ccb___hqdefault5.jpg.jpeg,0.489583333,0.277777778,0.58125,0.411111111,360,480,No Mask
651.jpeg,http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/40c39921-79bd-4200-8ad5-518762d63ccb___hqdefault5.jpg.jpeg,0.2875,0.344444444,0.410416667,0.522222222,360,480,No Mask
652.jpeg,http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/cd9f8549-5619-43e8-9a44-e85ce980eb82___hqdefault7.jpg.jpeg,0.258333333,0.25,0.547916667,0.661111111,360,480,No Mask
653.jpeg,http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/a60a47f2-a94c-42f6-aa9c-6004bed60d35___hqdefault8.jpg.jpeg,0.272916667,0.194444444,0.39375,0.35,360,480,No Mask
654.jpeg,http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/a60a47f2-a94c-42f6-aa9c-6004bed60d35___hqdefault8.jpg.jpeg,0.035416667,0.191666667,0.160416667,0.388888889,360,480,No Mask
655.jpeg,http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/a60a47f2-a94c-42f6-aa9c-6004bed60d35___hqdefault8.jpg.jpeg,0.789583333,0.219444444,0.914583333,0.380555556,360,480,No Mask
656.jpeg,http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/b6dbbe83-fe4c-4499-ba49-75bfc00f9ae9___hqdefault9.jpg.jpeg,0.3625,0.152777778,0.802083333,0.791666667,360,480,No Mask
657.jpeg,http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/a6fed981-7b63-4c09-9fb9-67f4c6c232b4___hr_Edge_of_Tomorrow_9.jpg.jpeg,0.362268519,0.3234375,0.549768519,0.459375,1280,864,No Mask
658.jpeg,http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/a6fed981-7b63-4c09-9fb9-67f4c6c232b4___hr_Edge_of_Tomorrow_9.jpg.jpeg,0.627314815,0.09453125,0.890046296,0.259375,1280,864,No Mask
659.jpeg,http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/64efc52d-4ccc-46f8-9148-8e7986535e35___I3atUf1.jpg.jpeg,0.451612903,0.12,0.561290323,0.366,500,775,No Mask
660.jpeg,http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/d03a72fe-d951-4135-9be3-63bdd1e1941d___ichi-hooked.jpg.jpeg,0.638333333,0.43,0.831666667,0.816666667,300,600,No Mask
661.jpeg,http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/d03a72fe-d951-4135-9be3-63bdd1e1941d___ichi-hooked.jpg.jpeg,0.278333333,0.133333333,0.468333333,0.683333333,300,600,No Mask
662.jpeg,http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/d03a72fe-d951-4135-9be3-63bdd1e1941d___ichi-hooked.jpg.jpeg,0.488333333,0.28,0.555,0.416666667,300,600,No Mask
663.jpeg,http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/d03a72fe-d951-4135-9be3-63bdd1e1941d___ichi-hooked.jpg.jpeg,0.628333333,0.04,0.695,0.193333333,300,600,No Mask
664.jpeg,http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/d03a72fe-d951-4135-9be3-63bdd1e1941d___ichi-hooked.jpg.jpeg,0.916666667,0.103333333,0.993333333,0.27,300,600,No Mask
665.jpeg,http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/97bc56ca-cfbf-4444-8ac8-dd9bab5b9f35___iconic-movie-color-palette-cinemapalettes-6jpg.jpg.jpeg,0.46,0.164652568,0.655833333,0.596676737,662,1200,No Mask
666.jpeg,http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/97bc56ca-cfbf-4444-8ac8-dd9bab5b9f35___iconic-movie-color-palette-cinemapalettes-6jpg.jpg.jpeg,0.3075,0.019637462,0.455833333,0.643504532,662,1200,No Mask
667.jpeg,http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/23e7ea32-0f64-4331-a855-0a11ced0a5ad___image.jpg.jpeg,0.055555556,0.050847458,0.536507937,0.711864407,472,630,No Mask
668.jpeg,http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/23e7ea32-0f64-4331-a855-0a11ced0a5ad___image.jpg.jpeg,0.46031746,0.004237288,0.777777778,0.652542373,472,630,No Mask
669.png,http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/96641187-e2a0-471a-a9ff-827326dbdbad___image.jpg.png,0.362376238,0.171503958,0.699009901,0.707124011,379,505,No Mask
670.jpeg,http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/e7c22307-3a9e-4122-abbf-f45fbb9d4d75___image0.jpg.jpeg,0.284722222,0.297453704,0.652777778,0.556712963,864,720,No Mask
671.jpeg,http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/e7c22307-3a9e-4122-abbf-f45fbb9d4d75___image0.jpg.jpeg,0.063888889,0.506944444,0.427777778,0.77662037,864,720,No Mask
672.jpeg,http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/227bd8a0-f737-45d3-962f-2bf9d44f9a9e___image1.jpg.jpeg,0.327193933,0.137065637,0.408450704,0.438223938,740,1320,No Mask
673.jpeg,http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/70449829-a2bf-44b9-ae1c-949e5c313dd6___img-best-hollywood-action-movies-2017-action-movies-full-movie-english-505.jpg.jpeg,0.133333333,0.078358209,0.525,0.380597015,804,600,No Mask
674.jpeg,http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/26718291-ddf0-473c-aa90-11ab43fdfafd___immigrant-fam-cristobal-ht-hb-180621_hpMain_31x13_992.jpg.jpeg,0.624052004,0.199481865,0.735644637,0.455958549,415,992,No Mask
675.jpeg,http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/26718291-ddf0-473c-aa90-11ab43fdfafd___immigrant-fam-cristobal-ht-hb-180621_hpMain_31x13_992.jpg.jpeg,0.522210184,0.658031088,0.630552546,0.901554404,415,992,No Mask
676.jpeg,http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/26718291-ddf0-473c-aa90-11ab43fdfafd___immigrant-fam-cristobal-ht-hb-180621_hpMain_31x13_992.jpg.jpeg,0.269772481,0.616580311,0.385698808,0.865284974,415,992,No Mask
677.jpeg,http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/26718291-ddf0-473c-aa90-11ab43fdfafd___immigrant-fam-cristobal-ht-hb-180621_hpMain_31x13_992.jpg.jpeg,0.388949079,0.523316062,0.496208017,0.777202073,415,992,No Mask
678.jpeg,http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/499182f1-2b8e-4285-8a56-b41cc7d934ca___immigrant-family-texas.jpg.jpeg,0.11954023,0.187258687,0.32183908,0.368725869,518,435,No Mask
679.jpeg,http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/499182f1-2b8e-4285-8a56-b41cc7d934ca___immigrant-family-texas.jpg.jpeg,0.487356322,0.318532819,0.645977011,0.44980695,518,435,No Mask
680.jpeg,http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/fa196b64-fd83-4592-8188-b9b475dc9c17___immigration_wide-1bd803474df880b6e7fe5770eebf1d6e55c8edf4-s900-c85.jpg.jpeg,0.038888889,0.02173913,0.217777778,0.351778656,506,900,No Mask
681.jpeg,http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/fa196b64-fd83-4592-8188-b9b475dc9c17___immigration_wide-1bd803474df880b6e7fe5770eebf1d6e55c8edf4-s900-c85.jpg.jpeg,0.445555556,0.181818182,0.573333333,0.482213439,506,900,No Mask
682.jpeg,http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/fa196b64-fd83-4592-8188-b9b475dc9c17___immigration_wide-1bd803474df880b6e7fe5770eebf1d6e55c8edf4-s900-c85.jpg.jpeg,0.791111111,0.106719368,0.977777778,0.533596838,506,900,No Mask
683.jpeg,http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/fa196b64-fd83-4592-8188-b9b475dc9c17___immigration_wide-1bd803474df880b6e7fe5770eebf1d6e55c8edf4-s900-c85.jpg.jpeg,0.693333333,0.173913043,0.758888889,0.389328063,506,900,No Mask
684.jpeg,http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/fa196b64-fd83-4592-8188-b9b475dc9c17___immigration_wide-1bd803474df880b6e7fe5770eebf1d6e55c8edf4-s900-c85.jpg.jpeg,0.607777778,0.193675889,0.652222222,0.318181818,506,900,No Mask
685.jpeg,http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/fa196b64-fd83-4592-8188-b9b475dc9c17___immigration_wide-1bd803474df880b6e7fe5770eebf1d6e55c8edf4-s900-c85.jpg.jpeg,0.008888889,0.023715415,0.037777778,0.187747036,506,900,No Mask
